Wavelength,7-AAD EM,7-AAD AB,Alexa Fluor 488 EM,Alexa Fluor 488 EX,Alexa Fluor 594 EM,Alexa Fluor 594 EX,Alexa Fluor 647 EM,Alexa Fluor 647 EX,Alexa Fluor 700 EM,Alexa Fluor 700 EX,Annexin-V-FLUOS EM,Annexin-V-FLUOS EX,APC (allophycocyanin) EM,APC (allophycocyanin) AB,APC/Cy7 EM,APC/Cy7 EX,APC/Fire-750 EM,APC/Fire-750 EX,ATTO 488 EM,ATTO 488 AB,BD Horizon BUV395 EM,BD Horizon BUV395 EX,BD Horizon BUV496 EM,BD Horizon BUV496 EX,BD Horizon BUV563 EM,BD Horizon BUV563 EX,BD Horizon BUV661 EM,BD Horizon BUV661 EX,BD Horizon BUV737 EM,BD Horizon BUV737 EX,BD Horizon BUV805 EM,BD Horizon BUV805 EX,Brilliant Violet 421 EM,Brilliant Violet 421 EX,Brilliant Violet 480 EM,Brilliant Violet 480 AB,Brilliant Violet 510 EM,Brilliant Violet 510 EX,Brilliant Violet 570 EM,Brilliant Violet 570 EX,Brilliant Violet 605 EM,Brilliant Violet 605 EX,Brilliant Violet 650 EM,Brilliant Violet 650 EX,Brilliant Violet 711 EM,Brilliant Violet 711 EX,Brilliant Violet 785 EM,Brilliant Violet 785 EX,Brilliant Violet 786 EM,Brilliant Violet 786 EX,Cy-Chrome EM,Cy-Chrome EX,Cy3 EM,Cy3 EX,Cy5.5 EM,Cy5.5 AB,DAPI EM,DAPI EX,DyLight 488 EM,DyLight 488 EX,DyLight 649 EM,DyLight 649 EX,eFluor 450 EM,eFluor 450 EX,eFluor 506 EM,eFluor 506 EX,eFluor 660 EM,eFluor 660 EX,Fluorescein (FITC) EM,Fluorescein (FITC) EX,mNeonGreen EM,mNeonGreen EX,Pacific Blue EM,Pacific Blue EX,"PE (R-PE, R-phycoerythrin) EM","PE (R-PE, R-phycoerythrin) EX",PE-Cy5 EM,PE-Cy5 EX,PE-Cy7 EM,PE-Cy7 AB,PE/Dazzle 594 EM,PE/Dazzle 594 EX,PE-eFluor 610 EM,PE-eFluor 610 EX,PE-Texas Red EM,PE-Texas Red EX,PerCP EM,PerCP AB,PerCP-Cy5.5 EM,PerCP-Cy5.5 AB,PerCP-eFluor 710 EM,PerCP-eFluor 710 EX,pHrodo Green EM,pHrodo Green AB,pHrodo Red EM,pHrodo Red EX,Super Bright 645 EM,Super Bright 645 EX,Zombie Aqua EM,Zombie Aqua EX,Zombie UV EM,Zombie UV EX,APC-Vio 770 EM,APC-Vio 770 EX,PE-Fire 640 EM,PE-Fire 640 EX,PE-Fire 700 EM,PE-Fire 700 EX,PE-Fire 810 EM,PE-Fire 810 EX,PE-Vio 615 EM,PE-Vio 615 EX,PerCP-Vio 700 EM,PerCP-Vio 700 EX,SNIR685 EM,SNIR685 EX,Spark YG 570 EM,Spark YG 570 EX,BUV615 EM,BUV615 EX,eVolve 655 EM,eVolve 655 EX
282,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.225999996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2573,,0.0505,,,,,,,,,,,,,,,,,,,,,,,,0.3811,,,,,,0.1738,,,,,,,,,,,,,,,,,,,,,,,,
283,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.229000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2474,,0.0503,,,,,,,,,,,,,,,,,,,,,,,,0.3817,,,,,,0.1753,,,,,,,,,,,,,,,,,,,,,,,,
284,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.230000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.235,,0.0506,,,,,,,,,,,,,,,,,,,,,,,,0.3799,,,,,,0.1766,,,,,,,,,,,,,,,,,,,,,,,,
285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.228,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2304,,0.0512,,,,,,,,,,,,,,,,,,,,,,,,0.3733,,,,,,0.1755,,,,,,,,,,,,,,,,,,,,,,,,
286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.223000005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2217,,0.0512,,,,,,,,,,,,,,,,,,,,,,,,0.3629,,,,,,0.1728,,,,,,,,,,,,,,,,,,,,,,,,
287,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.217999995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2075,,0.0514,,,,,,,,,,,,,,,,,,,,,,,,0.351,,,,,,0.1697,,,,,,,,,,,,,,,,,,,,,,,,
288,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.214000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2018,,0.0512,,,,,,,,,,,,,,,,,,,,,,,,0.3406,,,,,,0.1653,,,,,,,,,,,,,,,,,,,,,,,,
289,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.209999993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1874,,0.0512,,,,,,,,,,,,,,,,,,,,,,,,0.335,,,,,,0.1618,,,,,,,,,,,,,,,,,,,,,,,,
290,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.208000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1816,,0.0502,,,,,,,,,,,,,,,,,,,,,,,,0.3322,,,,,,0.1578,,,,,,,,,,,,,,,,,,,,,,,,
291,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.207000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1786,,0.0482,,,,,,,,,,,,,,,,,,,,,,,,0.3286,,,,,,0.1542,,,,,,,,,,,,,,,,,,,,,,,,
292,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.207000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.181,,0.0451,,,,,,,,,,,,,,,,,,,,,,,,0.3211,,,,,,0.1512,,,,,,,,,,,,,,,,,,,,,,,,
293,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.207000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.174,,0.0437,,,,,,,,,,,,,,,,,,,,,,,,0.3102,,,,,,0.1487,,,,,,,,,,,,,,,,,,,,,,,,
294,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.207000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1646,,0.0417,,,,,,,,,,,,,,,,,,,,,,,,0.2995,,,,,,0.1454,,,,,,,,,,,,,,,,,,,,,,,,
295,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.207000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1512,,0.0391,,,,,,,,,,,,,,,,,,,,,,,,0.29,,,,,,0.1412,,,,,,,,,,,,,,,,,,,,,,,,
296,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.206,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1598,,0.0379,,,,,,,,,,,,,,,,,,,,,,,,0.2825,,,,,,0.1357,,,,,,,,,,,,,,,,,,,,,,,,
297,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.204999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1522,,0.0368,,,,,,,,,,,,,,,,,,,,,,,,0.2762,,,,,,0.1305,,,,,,,,,,,,,,,,,,,,,,,,
298,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.202000007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1526,,0.036,,,,,,,,,,,,,,,,,,,,,,,,0.2701,,,,,,0.1253,,,,,,,,,,,,,,,,,,,,,,,,
299,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.197999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1541,,0.0361,,,,,,,,,,,,,,,,,,,,,,,,0.2642,,,,,,0.1205,,,,,,,,,,,,,,,,,,,,,,,,
300,,,,0.372,,0.1988,,,,,,0.5364,,,,,,,,0.14798788,,0.3,,0.3,0,0.3,0,0.31,,0.34,0,0.32,,0.1,0,0.194999993,,0.78,,0.1,,0.1,,0.1,,0.12,,0.09,,0.09,,0.1156,,,,,,0.2507,,,,,,,,0.1486,,0.0358,,0.5364,,,,0.239,,,,0.1156,,,,,0,0.1084,,0.1592,,0.2783,,,,0.2589,,,,,,0.1149,,0.2,,0.34,0,0,,,,,,,0,0,0,0,,,,,0,0.3,0,0
301,,,,0.3514,,0.1796,,,,,,0.5057,,,,,,,,0.151763638,,0.308,,0.308,0,0.31,0,0.32,,0.348,0,0.32,,0.1,0,0.188999996,,0.79,,0.1,,0.1,,0.1,,0.11,,0.09,,0.09,,0.1113,,,,,,0.2537,,,,,,,,0.1449,,0.0352,,0.5057,,,,0.2043,,0.0922,,0.1113,,,,,0,0.1098,,0.1606,,0.2737,,,,0.254,,,,,,0.1111,,0.18,,0.35,0,0,,,,,,,0,0,0,0,,,,,0,0.3,0,0
302,,,,0.3364,,0.1622,,,,,,0.4783,,,,,,,,0.155184417,,0.316,,0.316,0,0.31,0,0.33,,0.356,0,0.33,,0.1,0,0.184,,0.81,,0.1,,0.1,,0.1,,0.11,,0.09,,0.09,,0.1101,,,,,,0.2574,,,,,,,,0.1465,,0.0344,,0.4783,,,,0.1699,,0.0943,,0.1101,,,,,0,0.1094,,0.1595,,0.2698,,,,0.25,,,,,,0.1068,,0.17,,0.36,0,0,,,,,,,0,0,0,0,,,,,0,0.3,0,0
303,,,,0.323,,0.1472,,,,,,0.4507,,,,,,,,0.158250218,,0.324,,0.324,0,0.32,0,0.34,,0.364,0,0.34,,0.1,0,0.177000001,,0.83,,0.1,,0.1,,0.1,,0.11,,0.09,,0.09,,0.1101,,,,,,0.2617,,,,,,,,0.1394,,0.0338,,0.4507,,,,0.1429,,0.0962,,0.1101,,,,,0,0.1094,,0.159,,0.2664,,,,0.2473,,,,,,0.102,,0.17,,0.37,0,0,,,,,,,0,0,0,0,,,,,0,0.3,0,0
304,,,,0.3089,,0.1354,,,,,,0.4301,,,,,,,,0.16096104,,0.332,,0.332,0,0.33,0,0.34,,0.372,0,0.34,,0.09,0,0.171000004,,0.84,,0.09,,0.1,,0.1,,0.11,,0.09,,0.09,,0.1084,,,,,,0.2673,,,,,,,,0.1401,,0.0345,,0.4301,,,,0.1206,,0.0994,,0.1084,,,,,0,0.1108,,0.1588,,0.2648,,,,0.2456,,,,,,0.0984,,0.16,,0.38,0,0,,,,,,,0,0,0,0,,,,,0,0.31,0,0
305,,,,0.2993,,0.1166,,,,,,0.4099,,,,,,,,0.163428571,,0.34,,0.34,0,0.34,0,0.34,,0.38,0,0.35,,0.09,0,0.164000005,,0.85,,0.09,,0.1,,0.1,,0.11,,0.09,,0.09,,0.1102,,,,,,0.2741,,,,,,,,0.1463,,0.0342,,0.4099,,,,0.1059,,0.1021,,0.1102,,,,,0,0.1125,,0.1603,,0.2641,,,,0.2452,,,,,,0.0966,,0.16,,0.39,0,0,,,,,,,0,0,0,0,,,,,0,0.32,0,0
306,,,,0.2911,,0.0999,,,,,,0.3941,,,,,,,,0.165480518,,0.352,,0.348,0,0.34,0,0.35,,0.388,0,0.36,,0.09,0,0.157000005,,0.86,,0.09,,0.1,,0.1,,0.11,,0.09,,0.09,,0.1083,,,,,,0.2818,,,,,,,,0.1416,,0.034,,0.3941,,,,0.0895,,0.1054,,0.1083,,,,,0,0.1148,,0.1608,,0.2637,,,,0.2454,,,,,,0.0925,,0.16,,0.4,0,0,,,,,,,0,0,0,0,,,,,0,0.32,0,0
307,,,,0.2817,,0.0836,,,,,,0.3839,,,,,,,,0.167099565,,0.364,,0.356,0,0.35,0,0.35,,0.396,0,0.37,,0.09,0,0.150000006,,0.87,,0.09,,0.1,,0.1,,0.12,,0.09,,0.09,,0.11,,,,,,0.2904,,,,,,,,0.1356,,0.0357,,0.3839,,,,0.0842,,0.1071,,0.11,,,,,0,0.1162,,0.1613,,0.2635,,,,0.2452,,,,,,0.0905,,0.16,,0.41,0,0,,,,,,,0,0,0,0,,,,,0,0.33,0,0
308,,,,0.2784,,0.0735,,,,,,0.3712,,,,,,,,0.168004327,,0.376,,0.364,0,0.36,0,0.36,,0.404,0,0.38,,0.09,0,0.142000005,,0.89,,0.09,,0.1,,0.1,,0.11,,0.1,,0.1,,0.1102,,,,,,0.301,,,,,,,,0.1394,,0.0366,,0.3712,,,,0.0782,,0.1076,,0.1102,,,,,0,0.1154,,0.1607,,0.2622,,,,0.2439,,,,,,0.0892,,0.17,,0.42,0,0,,,,,,,0,0,0,0,,,,,0,0.34,0,0
309,,,,0.275,,0.0677,,,,,,0.3608,,,,,,,,0.168311686,,0.388,,0.372,0,0.37,0,0.38,,0.412,0,0.39,,0.09,0,0.136000007,,0.89,,0.09,,0.1,,0.1,,0.11,,0.1,,0.1,,0.1121,,,,,,0.3122,,,,,,,,0.1326,,0.0361,,0.3608,,,,0.0706,,0.1071,,0.1121,,,,,0,0.1145,,0.1637,,0.2603,,,,0.2415,,,,,,0.0874,,0.17,,0.42,0,0,,,,,,,0,0,0,0,,,,,0,0.34,0,0
310,,,,0.2729,,0.0579,,,,,,0.3644,,,,,,,,0.167675323,,0.4,,0.38,0,0.38,0,0.38,,0.42,0,0.39,,0.09,0,0.128999993,,0.9,,0.09,,0.1,,0.1,,0.11,,0.1,,0.1,,0.1138,,,,,,0.3252,,,,,,,,0.1323,,0.0359,,0.3644,,,,0.0651,,0.1029,,0.1138,,,,,0,0.1124,,0.161,,0.2574,,,,0.2382,,,,,,0.0863,,0.17,,0.43,0,0,,,,,,,0,0,0,0,,,,,0,0.35,0,0
311,,,,0.2726,,0.0508,,,,,,0.357,,,,,,,,0.166233764,,0.412,,0.388,0,0.38,0,0.38,,0.428,0,0.4,,0.09,0,0.123000003,,0.91,,0.09,,0.1,,0.1,,0.11,,0.1,,0.1,,0.1129,,,,,,0.3408,,,,,,,,0.1345,,0.0367,,0.357,,,,0.0636,,0.0974,,0.1129,,,,,0,0.1075,,0.1596,,0.2536,,,,0.2346,,,,,,0.0857,,0.18,,0.43,0,0,,,,,,,0,0,0,0,,,,,0,0.36,0,0
312,,,,0.2743,,0.0527,,,,,,0.3537,,,,,,,,0.163658006,,0.424,,0.396,0,0.39,0,0.4,,0.436,0,0.42,,0.09,0,0.115999997,,0.91,,0.09,,0.1,,0.1,,0.11,,0.1,,0.1,,0.1118,,,,,,0.3575,,,,,,,,0.1373,,0.0379,,0.3537,,,,0.0615,,0.0902,,0.1118,,,,,0,0.1007,,0.1526,,0.2504,,,,0.2309,,,,,,0.0846,,0.18,,0.44,0,0,,,,,,,0,0,0,0,,,,,0,0.36,0,0
313,,,,0.2737,,0.0462,,,,,,0.3561,,,,,,,,0.159861469,,0.436,,0.404,0,0.4,0,0.41,,0.444,0,0.42,,0.1,0,0.112000003,,0.91,,0.1,,0.1,,0.1,,0.12,,0.1,,0.1,,0.1081,,,,,,0.3758,,,,,,,,0.1295,,0.0385,,0.3561,,,,0.0598,,0.0814,,0.1081,,,,,0,0.0932,,0.1487,,0.2478,,,,0.228,,,,,,0.0844,,0.19,,0.44,0,0,,,,,,,0,0,0,0,,,,,0,0.38,0,0
314,,,,0.2743,,0.0427,,,,,,0.3496,,,,,,,,0.154818181,,0.448,,0.412,0,0.41,0,0.42,,0.452,0,0.44,,0.1,0,0.105999999,,0.92,,0.1,,0.1,,0.1,,0.12,,0.1,,0.1,,0.1034,,,,,,0.3963,,,,,,,,0.1292,,0.0394,,0.3496,,,,0.0587,,0.0723,,0.1034,,,,,0,0.0855,,0.1366,,0.2459,,,,0.2259,,,,,,0.0847,,0.19,,0.44,0,0,,,,,,,0,0,0,0,,,,,0,0.39,0,0
315,,,,0.2732,,0.0397,,,,,,0.3468,,,,,,,,0.148896107,,0.46,,0.42,0,0.41,0,0.43,,0.46,0,0.44,,0.1,0,0.101000004,,0.92,,0.1,,0.1,,0.11,,0.12,,0.1,,0.1,,0.0956,,,,,,0.4176,,,,,,,,0.129,,0.0402,,0.3468,,,,0.0574,,0.0637,,0.0956,,,,,0,0.0781,,0.1285,,0.2442,,,,0.2241,,,,,,0.0845,,0.2,,0.45,0,0,,,,,,,0,0,0,0,,,,,0,0.39,0,0
316,,,,0.2697,,0.0456,,,,,,0.3397,,,,,,,,0.142285718,,0.472,,0.432,0,0.43,0,0.44,,0.476,0,0.45,,0.1,0,0.097499996,,0.92,,0.1,,0.1,,0.11,,0.12,,0.1,,0.1,,0.0864,,,,,,0.439,,,,,,,,0.1207,,0.0403,,0.3397,,,,0.0583,,0.0563,,0.0864,,,,,0,0.0713,,0.1215,,0.2452,,,,0.222,,,,,,0.084,,0.21,,0.46,0,0,,,,,,,0,0,0,0,,,,,0,0.41,0,0
317,,,,0.2668,,0.0373,,,,,,0.3387,,,,,,,,0.135242429,,0.484,,0.444,0,0.44,0,0.46,,0.492,0,0.47,,0.1,0,0.0942,,0.92,,0.1,,0.11,,0.11,,0.12,,0.11,,0.11,,0.0809,,,,,,0.4612,,,,,,,,0.1355,,0.0411,,0.3387,,,,0.058,,0.0499,,0.0809,,,,,0,0.0654,,0.1139,,0.2418,,,,0.2194,,,,,,0.0864,,0.22,,0.46,0,0,,,,,,,0,0,0,0,,,,,0,0.42,0,0
318,,,,0.2592,,0.0388,,,,,,0.3299,,,,,,,,0.127952386,,0.496,,0.456,0,0.45,0,0.47,,0.508,0,0.48,,0.1,0,0.090899996,,0.92,,0.1,,0.11,,0.11,,0.12,,0.11,,0.11,,0.0741,,,,,,0.4857,,,,,,,,0.1224,,0.0429,,0.3299,,,,0.056,,0.0444,,0.0741,,,,,0,0.0613,,0.1042,,0.2372,,,,0.2156,,,,,,0.0871,,0.22,,0.46,0,0,,,,,,,0,0,0,0,,,,,0,0.43,0,0
319,,,,0.2519,,0.0409,,,,,,0.3225,,,,,,,,0.12062771,,0.508,,0.468,0,0.46,0,0.49,,0.524,0,0.5,,0.1,0,0.088699996,,0.93,,0.1,,0.11,,0.11,,0.12,,0.11,,0.11,,0.067,,,,,,0.5091,,,,,,,,0.127,,0.0438,,0.3225,,,,0.0568,,0.0406,,0.067,,,,,0,0.0581,,0.1021,,0.2329,,,,0.2105,,,,,,0.0888,,0.23,,0.47,0,0,,,,,,,0,0,0,0,,,,,0,0.45,0,0
320,,,,0.243,,0.0405,,,,,,0.3097,,,,,,,,0.113372296,,0.52,,0.48,0,0.47,0,0.5,,0.54,0,0.51,,0.1,0,0.086499996,,0.93,,0.1,,0.11,,0.12,,0.12,,0.11,,0.11,,0.0616,,,,,,0.5333,,,,,,0.0244,,0.1228,,0.0447,,0.3097,,,,0.0569,,0.0377,,0.0616,,,,,0,0.0549,,0.1006,,0.2278,,,,0.2042,,,,,,0.0882,,0.24,,0.47,0,0,,,,,,,0,0,0,0,,,,,0,0.46,0,0
321,,,,0.2328,,0.0413,,,,,,0.3008,,,,,,,,0.10595671,,0.536,,0.5,0,0.49,0,0.51,,0.56,0,0.52,,0.1,0,0.0854,,0.94,,0.1,,0.11,,0.12,,0.12,,0.11,,0.11,,0.0574,,,,,,0.5565,,,,,,0.0248,,0.1305,,0.0439,,0.3008,,,,0.0582,,0.0349,,0.0574,,,,,0,0.0534,,0.1001,,0.2214,,,,0.1972,,,,,,0.089,,0.24,,0.48,0,0,,,,,,,0,0,0,0,,,,,0,0.48,0,0
322,,,,0.2198,,0.0413,,,,,,0.2917,,,,,,,,0.098727271,,0.552,,0.52,0,0.51,0,0.53,,0.58,0,0.55,,0.11,0,0.084299996,,0.95,,0.11,,0.12,,0.12,,0.13,,0.12,,0.12,,0.0542,,,,,,0.5803,,,,,,0.0255,,0.1214,,0.0428,,0.2917,,,,0.0617,,0.0333,,0.0542,,,,,0,0.0527,,0.0972,,0.2151,,,,0.1903,,,,,,0.0903,,0.26,,0.48,0,0,,,,,,,0,0,0,0,,,,,0,0.5,0,0
323,,,,0.2098,,0.0421,,,,,,0.2718,,,,,,,,0.091761905,,0.568,,0.54,0,0.52,0,0.54,,0.6,0,0.58,,0.11,0,0.084299996,,0.96,,0.11,,0.12,,0.12,,0.13,,0.12,,0.12,,0.0521,,,,,,0.6034,,,,,,0.0265,,0.1182,,0.0431,,0.2718,,,,0.0638,,0.0332,,0.0521,,,,,0,0.0516,,0.0968,,0.2084,,,,0.1837,,,,,,0.0919,,0.26,,0.49,0,0,,,,,,,0,0,0,0,,,,,0,0.52,0,0
324,,,,0.1992,,0.0423,,,,,,0.2572,,,,,,,,0.085536797,,0.584,,0.56,0,0.54,0,0.58,,0.62,0,0.6,,0.11,0,0.0832,,0.96,,0.11,,0.12,,0.12,,0.13,,0.12,,0.12,,0.0502,,,,,,0.627,,,,,,0.0271,,0.1205,,0.0424,,0.2572,,,,0.0641,,0.0324,,0.0502,,,,,0,0.0511,,0.0986,,0.2023,,,,0.1779,,,,,,0.093,,0.27,,0.49,0,0,,,,,,,0,0,0,0,,,,,0,0.53,0,0
325,,,,0.1864,,0.0418,,,,,,0.2472,,,,,,,,0.079796537,,0.6,,0.58,0,0.57,0,0.59,,0.64,0,0.61,,0.12,0,0.0832,,0.97,,0.12,,0.13,,0.13,,0.14,,0.13,,0.13,,0.0495,,,,,,0.6498,,,,,,0.0284,,0.1182,,0.0422,,0.2472,,,,0.0666,,0.0321,,0.0495,,,,,0,0.0516,,0.0955,,0.1974,,,,0.173,,,,,,0.0956,,0.28,,0.5,0,0,,,,,,,0,0,0,0,,,,,0,0.55,0,0
326,,,,0.1757,,0.0396,,,,,,0.2314,,,,,,,,0.075264068,,0.624,,0.6,0,0.6,0,0.59,,0.664,0,0.64,,0.12,0,0.084299996,,0.97,,0.12,,0.13,,0.13,,0.14,,0.13,,0.13,,0.049,,,,,,0.6714,,,,,,0.0298,,0.1154,,0.0422,,0.2314,,,,0.0701,,0.0327,,0.049,,,,,0,0.0523,,0.0908,,0.1934,,,,0.169,,,,,,0.0971,,0.29,,0.51,0,0,,,,,,,0,0,0,0,,,,,0,0.56,0,0
327,,,,0.1677,,0.0472,,,,,,0.2119,,,,,,,,0.071935064,,0.648,,0.62,0,0.6,0,0.63,,0.688,0,0.64,,0.12,0,0.084299996,,0.96,,0.12,,0.13,,0.13,,0.14,,0.13,,0.13,,0.0473,,,,,,0.6928,,,,,,0.0245,,0.1158,,0.0414,,0.2119,,,,0.07,,0.0335,,0.0473,,,,,0,0.052,,0.0926,,0.192,,,,0.1639,,,,,,0.0987,,0.3,,0.51,0,0,,,,,,,0,0,0,0,,,,,0,0.58,0,0
328,,,,0.1582,,0.0431,,,,,,0.2042,,,,,,,,0.069696969,,0.672,,0.64,0,0.64,0,0.67,,0.712,0,0.66,,0.13,0,0.0854,,0.95,,0.13,,0.13,,0.13,,0.14,,0.13,,0.13,,0.0493,,,,,,0.7133,,,,,,0.0218,,0.1092,,0.0419,,0.2042,,,,0.0755,,0.0338,,0.0493,,,,,0,0.0498,,0.0928,,0.1907,,,,0.1599,,,,,,0.0999,,0.31,,0.52,0,0,,,,,,,0,0,0,0,,,,,0,0.61,0,0
329,,,,0.1493,,0.0421,,,,,,0.1895,,,,,,,,0.068376624,,0.696,,0.66,0,0.66,0,0.68,,0.736,0,0.68,,0.13,0,0.0854,,0.94,,0.13,,0.14,,0.14,,0.14,,0.14,,0.14,,0.0504,,,,,,0.738,,,,,,0.0248,,0.1024,,0.0413,,0.1895,,,,0.0776,,0.0343,,0.0504,,,,,0,0.0533,,0.0865,,0.1888,,,,0.1574,,,,,,0.1043,,0.32,,0.53,0,0,,,,,,,0,0,0,0,,,,,0,0.63,0,0
330,,,,0.1439,,0.0463,,,,,,0.1826,,,,,,,,0.068025974,,0.72,,0.68,0,0.67,0,0.69,,0.76,0,0.69,,0.13,0,0.086499996,,0.92,,0.13,,0.14,,0.14,,0.14,,0.14,,0.14,,0.05,,,,,,0.7559,,,,,,0.028,,0.1075,,0.0434,,0.1826,,,,0.0806,,0.0357,,0.05,,,,,0,0.0547,,0.0906,,0.1867,,,,0.156,,,,,,0.1062,,0.33,,0.54,0,0,,,,,,,0,0,0,0,,,,,0,0.65,0,0
331,,,,0.1393,,0.044,,,,,,0.1737,,,,,,,,0.068346322,,0.744,,0.7,0,0.7,0,0.71,,0.784,0,0.74,,0.13,0,0.088699996,,0.89,,0.13,,0.15,,0.14,,0.15,,0.14,,0.14,,0.052,,,,,,0.7728,,,,,,0.0308,,0.1043,,0.0437,,0.1737,,,,0.0848,,0.0369,,0.052,,,,,0,0.0556,,0.0882,,0.1855,,,,0.1548,,,,,,0.1083,,0.34,,0.55,0,0,,,,,,,0,0,0,0,,,,,0,0.66,0,0
332,,,,0.1363,,0.0461,,,,,,0.1647,,,,,,,,0.069017318,,0.768,,0.72,0,0.74,0,0.75,,0.808,0,0.77,,0.14,0,0.0898,,0.87,,0.14,,0.15,,0.14,,0.15,,0.14,,0.14,,0.0529,,,,,,0.7904,,,,,,0.0355,,0.1045,,0.0434,,0.1647,,,,0.0841,,0.0379,,0.0529,,,,,0,0.0589,,0.0901,,0.1847,,,,0.1539,,,,,,0.1107,,0.36,,0.56,0,0,,,,,,,0,0,0,0,,,,,0,0.68,0,0
333,,,,0.134,,0.0486,,,,,,0.1565,,,,,,,,0.069740261,,0.792,,0.74,0,0.76,0,0.78,,0.832,0,0.78,,0.15,0,0.090899996,,0.84,,0.15,,0.15,,0.15,,0.16,,0.15,,0.15,,0.0548,,,,,,0.8068,,,,,,0.0381,,0.1037,,0.0406,,0.1565,,,,0.0878,,0.0393,,0.0548,,,,,0,0.0603,,0.0903,,0.1824,,,,0.1531,,,,,,0.1144,,0.36,,0.58,0,0,,,,,,,0,0,0,0,,,,,0,0.71,0,0
334,,,,0.1336,,0.0503,,,,,,0.152,,,,,,,,0.070658009,,0.816,,0.76,0,0.78,0,0.78,,0.856,0,0.83,,0.15,0,0.093099996,,0.81,,0.15,,0.16,,0.15,,0.16,,0.15,,0.15,,0.0557,,,,,,0.8201,,,,,,0.0405,,0.0949,,0.0423,,0.152,,,,0.092,,0.0406,,0.0557,,,,,0,0.0613,,0.0914,,0.1809,,,,0.1521,,,,,,0.1168,,0.38,,0.59,0,0,,,,,,,0,0,0,0,,,,,0,0.74,0,0
335,,,,0.1342,,0.0505,,,,,,0.1437,,,,,,,,0.071445886,,0.84,,0.78,0,0.84,0,0.79,,0.88,0,0.84,,0.15,0,0.095299996,,0.77,,0.15,,0.16,,0.16,,0.17,,0.16,,0.16,,0.0586,,,,,,0.8351,,,,,,0.0449,,0.1008,,0.0409,,0.1437,,,,0.0935,,0.0424,,0.0586,,,,,0,0.0658,,0.089,,0.1801,,,,0.1512,,,,,,0.1198,,0.39,,0.61,0,0,,,,,,,0,0,0,0,,,,,0,0.76,0,0
336,,,,0.1356,,0.0522,,,,,,0.1403,,,,,,,,0.07177922,,0.856,,0.804,0,0.84,0,0.84,,0.9,0,0.83,,0.16,0,0.0986,,0.74,,0.16,,0.17,,0.16,,0.17,,0.16,,0.16,,0.058,,,,,,0.8461,,,,,,0.0476,,0.0984,,0.0364,,0.1403,,,,0.0973,,0.0437,,0.058,,,,,0,0.0673,,0.0912,,0.1791,,,,0.1499,,,,,,0.1239,,0.41,,0.64,0,0,,,,,,,0,0,0,0,,,,,0,0.79,0,0
